iteracion,COMPRAR_100,COMPRAR_75,COMPRAR_50,COMPRAR_25,COMPRAR_10,MANTENER,VENDER_10,VENDER_25,VENDER_50,VENDER_75,VENDER_100
3744,0.203441,0.226326,0.196655,0.222788,0.219831,0.212413,0.256483,0.223468,0.229306,0.199342,0.212229
3745,0.203441,0.226326,0.196655,0.222788,0.219831,0.212413,0.256483,0.223468,0.229306,0.199342,0.211557
3746,0.203441,0.227093,0.196655,0.222788,0.219831,0.212413,0.256483,0.223468,0.229306,0.199342,0.211557
3747,0.203441,0.226462,0.196655,0.222788,0.219831,0.212413,0.256483,0.223468,0.229306,0.199342,0.211557
3748,0.203441,0.226462,0.196655,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3749,0.203441,0.226462,0.195934,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3750,0.203441,0.228876,0.195934,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3751,0.203441,0.228315,0.195934,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3752,0.203441,0.227735,0.195934,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3753,0.203441,0.227374,0.195934,0.222788,0.219831,0.212413,0.256483,0.223468,0.228776,0.199342,0.211557
3754,0.203441,0.227374,0.195934,0.222788,0.219831,0.211745,0.256483,0.223468,0.228776,0.199342,0.211557
3755,0.203441,0.227374,0.195934,0.223224,0.219831,0.211745,0.256483,0.223468,0.228776,0.199342,0.211557
3756,0.203441,0.227374,0.195934,0.222586,0.219831,0.211745,0.256483,0.223468,0.228776,0.199342,0.211557
3757,0.203441,0.227374,0.195934,0.222586,0.219831,0.211745,0.257334,0.223468,0.228776,0.199342,0.211557
3758,0.203441,0.227374,0.195934,0.222586,0.219831,0.211745,0.257622,0.223468,0.228776,0.199342,0.211557
3759,0.203441,0.227374,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3760,0.203441,0.227884,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3761,0.203441,0.228155,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3762,0.203441,0.230744,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3763,0.203441,0.230117,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3764,0.203441,0.229493,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3765,0.203441,0.228873,0.195934,0.222586,0.219831,0.211745,0.256728,0.223468,0.228776,0.199342,0.211557
3766,0.203441,0.228873,0.195934,0.222586,0.219831,0.211745,0.256728,0.223056,0.228776,0.199342,0.211557
3767,0.203441,0.228873,0.195934,0.222586,0.220775,0.211745,0.256728,0.223056,0.228776,0.199342,0.211557
3768,0.203441,0.228873,0.195934,0.222586,0.219294,0.211745,0.256728,0.223056,0.228776,0.199342,0.211557
3769,0.203441,0.228873,0.195934,0.222586,0.219294,0.211745,0.256511,0.223056,0.228776,0.199342,0.211557
3770,0.203441,0.228873,0.195934,0.222586,0.219294,0.211745,0.256511,0.223056,0.228776,0.199342,0.21089
3771,0.203441,0.228256,0.195934,0.222586,0.219294,0.211745,0.256511,0.223056,0.228776,0.199342,0.21089
3772,0.203441,0.228256,0.195934,0.222586,0.219294,0.211745,0.256511,0.223056,0.227932,0.199342,0.21089
3773,0.203074,0.228256,0.195934,0.222586,0.219294,0.211745,0.256511,0.223056,0.227932,0.199342,0.21089
3774,0.203074,0.228256,0.195934,0.221341,0.219294,0.211745,0.256511,0.223056,0.227932,0.199342,0.21089
3775,0.203074,0.228256,0.195934,0.221341,0.219294,0.211745,0.255974,0.223056,0.227932,0.199342,0.21089
3776,0.203074,0.228256,0.195934,0.221341,0.219294,0.211745,0.255974,0.222471,0.227932,0.199342,0.21089
3777,0.203074,0.228256,0.195585,0.221341,0.219294,0.211745,0.255974,0.222471,0.227932,0.199342,0.21089
3778,0.203074,0.228256,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199342,0.21089
3779,0.203074,0.228256,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199423,0.21089
3780,0.203074,0.228256,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.21089
3781,0.202391,0.228256,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.21089
3782,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.21089
3783,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.212329
3784,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.21219
3785,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199619,0.21128
3786,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.255974,0.222471,0.227932,0.199362,0.21128
3787,0.202391,0.227668,0.195585,0.221341,0.219294,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3788,0.202391,0.227668,0.195585,0.221341,0.22191,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3789,0.202391,0.227668,0.195585,0.221341,0.221475,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3790,0.202391,0.227668,0.195585,0.221341,0.22091,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3791,0.202391,0.227668,0.195585,0.221341,0.223383,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3792,0.202391,0.227668,0.195585,0.221341,0.225645,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3793,0.202391,0.227668,0.195585,0.221341,0.224997,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3794,0.202391,0.227668,0.195585,0.221341,0.226782,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3795,0.202391,0.227668,0.195585,0.221341,0.227701,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3796,0.202391,0.227668,0.195585,0.221341,0.227247,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3797,0.202391,0.227668,0.195585,0.221341,0.226601,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3798,0.202391,0.227668,0.195585,0.221341,0.225726,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3799,0.202391,0.227668,0.195585,0.221341,0.22558,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3800,0.202391,0.227668,0.195585,0.221341,0.224945,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3801,0.202391,0.227668,0.195585,0.221341,0.228652,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3802,0.202391,0.227668,0.195585,0.221341,0.228659,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3803,0.202391,0.227668,0.195585,0.221341,0.231255,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3804,0.202391,0.227668,0.195585,0.221341,0.231774,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3805,0.202391,0.227668,0.195585,0.221341,0.23113,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3806,0.202391,0.227668,0.195585,0.221341,0.230561,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3807,0.202391,0.227668,0.195585,0.221341,0.230453,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3808,0.202391,0.227668,0.195585,0.221341,0.229884,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3809,0.202391,0.227668,0.195585,0.221341,0.229253,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3810,0.202391,0.227668,0.195585,0.221341,0.22864,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3811,0.202391,0.227668,0.195585,0.221341,0.228811,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3812,0.202391,0.227668,0.195585,0.221341,0.228415,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3813,0.202391,0.227668,0.195585,0.221341,0.229439,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3814,0.202391,0.227668,0.195585,0.221341,0.229098,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3815,0.202391,0.227668,0.195585,0.221341,0.228055,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3816,0.202391,0.227668,0.195585,0.221341,0.226063,0.211081,0.25552,0.222471,0.227932,0.199362,0.21128
3817,0.202391,0.227668,0.195585,0.221341,0.226063,0.211081,0.25552,0.222471,0.227695,0.199362,0.21128
3818,0.202391,0.227668,0.194887,0.221341,0.226063,0.211081,0.25552,0.222471,0.227695,0.199362,0.21128
3819,0.202391,0.227668,0.194887,0.221341,0.226063,0.211081,0.25552,0.221611,0.227695,0.199362,0.21128
3820,0.202391,0.227668,0.194887,0.221341,0.226063,0.210421,0.25552,0.221611,0.227695,0.199362,0.21128
3821,0.202391,0.227668,0.194887,0.221341,0.226063,0.210421,0.25552,0.221611,0.227695,0.199362,0.210594
3822,0.202391,0.227668,0.194887,0.221341,0.226063,0.210421,0.25552,0.221611,0.227203,0.199362,0.210594
3823,0.202391,0.227668,0.194887,0.221341,0.226063,0.210421,0.25552,0.221611,0.227203,0.198965,0.210594
3824,0.202391,0.227668,0.194887,0.221341,0.226063,0.210421,0.255079,0.221611,0.227203,0.198965,0.210594
3825,0.202391,0.226016,0.194887,0.221341,0.226063,0.210421,0.255079,0.221611,0.227203,0.198965,0.210594
3826,0.202391,0.226016,0.194887,0.220664,0.226063,0.210421,0.255079,0.221611,0.227203,0.198965,0.210594
3827,0.201774,0.226016,0.194887,0.220664,0.226063,0.210421,0.255079,0.221611,0.227203,0.198965,0.210594
3828,0.201774,0.226016,0.194887,0.220664,0.226063,0.210421,0.254968,0.221611,0.227203,0.198965,0.210594
3829,0.201774,0.226016,0.193164,0.220664,0.226063,0.210421,0.254968,0.221611,0.227203,0.198965,0.210594
3830,0.201774,0.226016,0.193164,0.220664,0.226063,0.210421,0.254968,0.221611,0.227003,0.198965,0.210594
3831,0.201774,0.226016,0.193164,0.220664,0.226063,0.210421,0.254968,0.222479,0.227003,0.198965,0.210594
3832,0.201774,0.226016,0.193164,0.220664,0.226063,0.210421,0.254968,0.221555,0.227003,0.198965,0.210594
3833,0.201774,0.226016,0.193164,0.220664,0.226063,0.210421,0.254968,0.221555,0.227003,0.198762,0.210594
3834,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.254968,0.221555,0.227003,0.198762,0.210594
3835,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.210594
3836,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.212328
3837,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.211671
3838,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.211902
3839,0.201774,0.226016,0.193164,0.220664,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.210465
3840,0.201774,0.226016,0.193164,0.219924,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.210465
3841,0.201099,0.226016,0.193164,0.219924,0.226063,0.209506,0.253966,0.221555,0.227003,0.198762,0.210465
3842,0.201099,0.226016,0.193164,0.219924,0.226063,0.209506,0.253966,0.221555,0.226397,0.198762,0.210465
3843,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.221555,0.226397,0.198762,0.210465
3844,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.221555,0.226397,0.198197,0.210465
3845,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.224151,0.226397,0.198197,0.210465
3846,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.223699,0.226397,0.198197,0.210465
3847,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.223107,0.226397,0.198197,0.210465
3848,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.223814,0.226397,0.198197,0.210465
3849,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.223892,0.226397,0.198197,0.210465
3850,0.201099,0.226016,0.193164,0.219924,0.226137,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3851,0.201099,0.226016,0.193164,0.219924,0.226067,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3852,0.201099,0.226016,0.193164,0.219924,0.227487,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3853,0.201099,0.226016,0.193164,0.219924,0.227039,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3854,0.201099,0.226016,0.193164,0.219924,0.226435,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3855,0.201099,0.225377,0.193164,0.219924,0.226435,0.209506,0.253966,0.222283,0.226397,0.198197,0.210465
3856,0.201099,0.225377,0.193164,0.219924,0.226435,0.208482,0.253966,0.222283,0.226397,0.198197,0.210465
3857,0.201099,0.225377,0.193164,0.219924,0.226435,0.208482,0.253456,0.222283,0.226397,0.198197,0.210465
3858,0.201099,0.225377,0.193164,0.219924,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3859,0.201099,0.225377,0.193164,0.222956,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3860,0.201099,0.225377,0.193164,0.223397,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3861,0.201099,0.225377,0.193164,0.222957,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3862,0.201099,0.225377,0.193164,0.224636,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3863,0.201099,0.225377,0.193164,0.22435,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3864,0.201099,0.225377,0.193164,0.223994,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3865,0.201099,0.225377,0.193164,0.225021,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3866,0.201099,0.225377,0.193164,0.226729,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3867,0.201099,0.225377,0.193164,0.226103,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3868,0.201099,0.225377,0.193164,0.225294,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3869,0.201099,0.225377,0.193164,0.224684,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3870,0.201099,0.225377,0.193164,0.225723,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3871,0.201099,0.225377,0.193164,0.225658,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3872,0.201099,0.225377,0.193164,0.225043,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3873,0.201099,0.225377,0.193164,0.224664,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3874,0.201099,0.225377,0.193164,0.22508,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3875,0.201099,0.225377,0.193164,0.225564,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3876,0.201099,0.225377,0.193164,0.224956,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3877,0.200701,0.225377,0.193164,0.224956,0.226435,0.208482,0.253456,0.222283,0.225854,0.198197,0.210465
3878,0.200701,0.225377,0.193164,0.224956,0.226435,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3879,0.200701,0.225377,0.193164,0.224956,0.226827,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3880,0.200701,0.225377,0.193164,0.224956,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3881,0.200701,0.225377,0.193164,0.226191,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3882,0.200701,0.225377,0.193164,0.229188,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3883,0.200701,0.225377,0.193164,0.228393,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3884,0.200701,0.225377,0.193164,0.229525,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3885,0.200701,0.225377,0.193164,0.23245,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3886,0.200701,0.225377,0.193164,0.231711,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3887,0.200701,0.225377,0.193164,0.231085,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3888,0.200701,0.225377,0.193164,0.230515,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3889,0.200701,0.225377,0.193164,0.22995,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3890,0.200701,0.225377,0.193164,0.229067,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3891,0.200701,0.225377,0.193164,0.228974,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3892,0.200701,0.225377,0.193164,0.228481,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3893,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.210465
3894,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.21319
3895,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.212538
3896,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.214024
3897,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.213722
3898,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.214775
3899,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.215094
3900,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.213941
3901,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.213562
3902,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.222283,0.225854,0.197805,0.212971
3903,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.224418,0.225854,0.197805,0.212971
3904,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.224361,0.225854,0.197805,0.212971
3905,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.223818,0.225854,0.197805,0.212971
3906,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.225082,0.225854,0.197805,0.212971
3907,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.225462,0.225854,0.197805,0.212971
3908,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.224016,0.225854,0.197805,0.212971
3909,0.200701,0.225377,0.193164,0.227947,0.226687,0.208482,0.253456,0.223685,0.225854,0.197805,0.212971
3910,0.200701,0.225377,0.193164,0.227947,0.225563,0.208482,0.253456,0.223685,0.225854,0.197805,0.212971
3911,0.200701,0.225377,0.192411,0.227947,0.225563,0.208482,0.253456,0.223685,0.225854,0.197805,0.212971
3912,0.200701,0.225377,0.192411,0.227947,0.225563,0.208482,0.253929,0.223685,0.225854,0.197805,0.212971
3913,0.200701,0.225377,0.192411,0.227947,0.225563,0.208482,0.254019,0.223685,0.225854,0.197805,0.212971
3914,0.200701,0.225377,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225854,0.197805,0.212971
3915,0.200701,0.227637,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225854,0.197805,0.212971
3916,0.200701,0.227032,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225854,0.197805,0.212971
3917,0.200701,0.22643,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225854,0.197805,0.212971
3918,0.200701,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225854,0.197805,0.212971
3919,0.200701,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.226457,0.197805,0.212971
3920,0.200701,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.212971
3921,0.200256,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.212971
3922,0.200256,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.213875
3923,0.200256,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.214453
3924,0.200256,0.225831,0.192411,0.227947,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.213925
3925,0.200256,0.225831,0.192411,0.228334,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.213925
3926,0.200256,0.225831,0.192411,0.228,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.213925
3927,0.200256,0.225831,0.192411,0.228,0.225563,0.208482,0.253632,0.223685,0.225739,0.197805,0.212865
3928,0.200256,0.225831,0.192411,0.228,0.225563,0.208482,0.253632,0.223685,0.225739,0.197242,0.212865
3929,0.200256,0.225831,0.192411,0.228,0.225563,0.208482,0.253632,0.223157,0.225739,0.197242,0.212865
3930,0.200256,0.225831,0.192411,0.228,0.225563,0.208482,0.252947,0.223157,0.225739,0.197242,0.212865
3931,0.200256,0.225831,0.192411,0.228,0.225563,0.207836,0.252947,0.223157,0.225739,0.197242,0.212865
3932,0.200256,0.2255,0.192411,0.228,0.225563,0.207836,0.252947,0.223157,0.225739,0.197242,0.212865
3933,0.200256,0.2255,0.192411,0.227411,0.225563,0.207836,0.252947,0.223157,0.225739,0.197242,0.212865
3934,0.200256,0.2255,0.192411,0.227411,0.225563,0.207836,0.252947,0.223157,0.226415,0.197242,0.212865
3935,0.200256,0.2255,0.192411,0.227411,0.225563,0.207836,0.252947,0.223157,0.22658,0.197242,0.212865
3936,0.200256,0.2255,0.192411,0.227411,0.225563,0.207836,0.252947,0.223157,0.22625,0.197242,0.212865
3937,0.199593,0.2255,0.192411,0.227411,0.225563,0.207836,0.252947,0.223157,0.22625,0.197242,0.212865
3938,0.199593,0.2255,0.191112,0.227411,0.225563,0.207836,0.252947,0.223157,0.22625,0.197242,0.212865
3939,0.199593,0.2255,0.191112,0.227411,0.225563,0.207836,0.252947,0.223157,0.225922,0.197242,0.212865
3940,0.199593,0.2255,0.191112,0.227411,0.225563,0.207836,0.252947,0.222556,0.225922,0.197242,0.212865
3941,0.199593,0.2255,0.191112,0.227411,0.226085,0.207836,0.252947,0.222556,0.225922,0.197242,0.212865
3942,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252947,0.222556,0.225922,0.197242,0.212865
3943,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.197242,0.212865
3944,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.199485,0.212865
3945,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.201272,0.212865
3946,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.202556,0.212865
3947,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.202046,0.212865
3948,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.202105,0.212865
3949,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.200907,0.212865
3950,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.200239,0.212865
3951,0.199593,0.2255,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.199576,0.212865
3952,0.199593,0.224907,0.191112,0.227411,0.225643,0.207836,0.252841,0.222556,0.225922,0.199576,0.212865
3953,0.199593,0.224907,0.191112,0.227411,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3954,0.199593,0.224907,0.191112,0.230335,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3955,0.199593,0.224907,0.191112,0.22978,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3956,0.199593,0.224907,0.191112,0.230553,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3957,0.199593,0.224907,0.191112,0.229963,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3958,0.199593,0.224907,0.191112,0.229376,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3959,0.199593,0.224907,0.191112,0.231368,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3960,0.199593,0.224907,0.191112,0.230781,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3961,0.199593,0.224907,0.191112,0.230188,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3962,0.199593,0.224907,0.191112,0.230297,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3963,0.199593,0.224907,0.191112,0.230835,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3964,0.199593,0.224907,0.191112,0.230373,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3965,0.199593,0.224907,0.191112,0.229838,0.225643,0.207836,0.252702,0.222556,0.225922,0.199576,0.212865
3966,0.199593,0.224907,0.191112,0.229838,0.225643,0.208628,0.252702,0.222556,0.225922,0.199576,0.212865
3967,0.199593,0.224907,0.191112,0.229838,0.225643,0.209014,0.252702,0.222556,0.225922,0.199576,0.212865
3968,0.199593,0.224907,0.191112,0.229838,0.225643,0.210041,0.252702,0.222556,0.225922,0.199576,0.212865
3969,0.199593,0.224907,0.191112,0.229838,0.225643,0.209459,0.252702,0.222556,0.225922,0.199576,0.212865
3970,0.199593,0.224907,0.191112,0.229838,0.225643,0.208846,0.252702,0.222556,0.225922,0.199576,0.212865
3971,0.199593,0.224907,0.191112,0.229838,0.225643,0.208846,0.252702,0.222556,0.225922,0.199576,0.212878
3972,0.199593,0.224907,0.191112,0.229838,0.225643,0.208846,0.252702,0.222556,0.224261,0.199576,0.212878
3973,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252702,0.222556,0.224261,0.199576,0.212878
3974,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.212878
3975,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.215336
3976,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.214885
3977,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.214769
3978,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.216073
3979,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.215945
3980,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.218394
3981,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.217976
3982,0.199593,0.224907,0.191112,0.229838,0.224971,0.208846,0.252752,0.222556,0.224261,0.199576,0.217061
